key,Unnamed: 0,Smiles_A,Smiles_B,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,heavy_atoms,NHOHs,NOs,hetero_arom_rings,rings
a_284,283,CC(C(C(C=C1)=O)=C1O)=O,CC(O)=C(C(C=C1)=O)C1=O,-1812.7859721179398,-1832.13214316267,19.34617104473,-1823.4977306489407,-1838.8202510127899,15.322520363849435,-10.711758531000667,-6.6881078501201054,4.023650680880563,10.0,1.0,3.0,10.0,1.0
a_285,284,CC(C(C(c1c2cccc1)=O)=C2O)=O,CC(C(C(c1c2cccc1)=O)C2=O)=O,-2641.5601207012164,-2636.93421987631,-4.625900824906238,-2636.975906949165,-2646.57667893965,9.6007719904851,4.58421375205171,-9.642459063339631,-14.22667281539134,14.0,1.0,3.0,14.0,2.0
a_286,285,O=C(CC1=O)CC1=O,OC(C(C1)=O)=CC1=O,-1372.009046364587,-1390.8041143741598,18.79506800957301,-1375.4739658293963,-1390.8938427638,15.419876934403643,-3.4649194648093267,-0.08972838963995855,3.375191075169369,8.0,0.0,3.0,8.0,1.0
a_288,287,[O-][N+](C(C(c1c2cccc1)=O)C2=O)=O,[O-][N+](C(C(c1c2cccc1)=O)=C2O)=O,-2253.8587201926002,-2248.10398466862,-5.754735523979889,-2251.735210603397,-2238.64520489701,-13.090005706386366,2.1235095892034224,9.4587797716099,7.335270182406474,14.0,0.0,5.0,14.0,2.0
a_298,297,COC(C1=CNCC1=O)=O,COC(c1c[nH]cc1O)=O,-1847.0369183559,-1867.4487095087,20.41179115280033,-1840.2228430431467,-1859.81810169138,19.595258648233308,6.814075312752948,7.6306078173199685,0.8165325045670215,10.0,1.0,4.0,10.0,1.0
a_299,298,CC(C1=COCC1=O)=O,CC(c1cocc1O)=O,-1662.8231434565805,-1681.9922678577698,19.16912440118949,-1656.1969540327896,-1674.35391876762,18.156964734830357,6.626189423790947,7.6383490901500855,1.012159666359139,9.0,0.0,3.0,9.0,1.0
a_300,299,Oc1c(C=O)occ1,O/C=C1/OC=CC1=O,-1353.8223296310696,-1371.98525605953,18.162926428460427,-1345.5654900941427,-1365.45100600694,19.885515912797246,8.256839536926918,6.534250052590097,-1.7225894843368224,8.0,1.0,3.0,8.0,1.0
a_308,307,CCC(C1)=NN(C(C)=O)C1=O,CCc1nn(C(C)=O)c(O)c1,-2211.7269810773732,-2231.32072923256,19.593748155186404,-2212.9745267630888,-2230.09883969137,17.124312928281142,-1.2475456857150675,1.221889541190194,2.469435226905261,11.0,0.0,4.0,11.0,1.0
a_309,308,C/C(/O)=C/C(c1ccccc1)=O,CC(/C=C(/c1ccccc1)\O)=O,-2479.3576377439003,-2494.93147794512,15.573840201220264,-2496.5679831629113,-2508.21743744166,11.649454278748633,-17.210345419011446,-13.285959496539814,3.924385922471629,12.0,1.0,2.0,12.0,1.0
a_310,309,C/C(/O)=C/C(c(cc1)ccc1[N+]([O-])=O)=O,CC(/C=C(/c(cc1)ccc1[N+]([O-])=O)\O)=O,-2667.354074370222,-2681.66329429499,14.309219924768056,-2683.3106364881346,-2698.0520966926897,14.741460204555551,-15.956562117912656,-16.388802397700147,-0.4322402797874929,15.0,1.0,5.0,15.0,1.0
a_311,310,C/C(/O)=C/C(c(cc1)ccc1OC)=O,CC(/C=C(/c(cc1)ccc1OC)\O)=O,-2870.1028357201317,-2885.7485812001396,15.645745480008372,-2887.3099154901715,-2900.70542406209,13.395508571918526,-17.207079770039858,-14.956842861950008,2.2502369080898457,14.0,1.0,3.0,14.0,1.0
a_312,311,CC(CC(/C=C(/C)\O)=O)=O,C/C(/O)=C/C(/C=C(/C)\O)=O,-2105.60122946521,-2124.0905532929896,18.489323827780023,-2091.095125676503,-2109.6136693465696,18.51854367006717,14.50610378870715,14.476883946420006,-0.029219842287147912,10.0,1.0,3.0,10.0,0.0
a_313,312,O/C(/c1ccccc1)=C\C(CC(c1ccccc1)=O)=O,O/C(/c1ccccc1)=C\C(/C=C(/c1ccccc1)\O)=O,-4013.69779001017,-4023.49136641247,9.79357640229955,-3997.579805432095,-4006.8666311314296,9.286825699335623,16.117984578076175,16.624735281040106,0.5067507029639273,20.0,1.0,3.0,20.0,2.0
a_314,313,CC(CC(CC(C)=O)=O)=O,CC(CC(/C=C(/C)\O)=O)=O,-2105.667226449073,-2122.18285735415,16.515630905076705,-2105.601194323729,-2124.08861797478,18.48742365105045,0.06603212534400882,-1.905760620629735,-1.971792745973744,10.0,0.0,3.0,10.0,0.0
a_315,314,[O-][N+](CC(c1ccccc1)=O)=O,[O-][N+](/C=C(/c1ccccc1)\O)=O,-2115.295331467554,-2118.50839182962,3.2130603620657894,-2112.6746425082047,-2114.07950408008,1.4048615718752444,2.620688959349536,4.428887749540081,1.808198790190545,12.0,0.0,4.0,12.0,1.0
a_316,315,CCOC(CC(C)=O)=O,CCOC(/C=C(/C)\O)=O,-1950.3300469597746,-1967.2509582287198,16.920911268945698,-1950.1537998086933,-1966.96928146048,16.81548165178674,0.17624715108104286,0.2816767682400041,0.10542961715896126,9.0,0.0,3.0,9.0,0.0
a_317,316,COC(CC(c1ncccc1)=O)=O,COC(/C=C(/c1ncccc1)\O)=O,-2477.9821821660903,-2497.19386493004,19.21168276394974,-2466.940342076833,-2481.85189374473,14.911551667897127,11.04184008925722,15.341971185309829,4.30013109605261,13.0,0.0,4.0,13.0,1.0
a_319,318,CC(/C=C/O)=O,CC(CC=O)=O,-1229.3978612473416,-1240.29556095068,10.897699703338503,-1238.0075038295874,-1249.77255030725,11.765046477662509,-8.609642582245897,-9.476989356569902,-0.8673467743240053,6.0,1.0,2.0,6.0,0.0
a_320,319,CC(/C(/c1ccccc1)=C(/C)\O)=O,CC(C(C(C)=O)c1ccccc1)=O,-2793.1147086712103,-2808.10695752556,14.992248854349782,-2791.120553672295,-2808.21515940718,17.094605734885135,1.994154998915292,-0.1082018816200616,-2.1023568805353534,13.0,1.0,2.0,13.0,1.0
a_322,321,CC(C(C(C)=O)=C(C)O)=O,CC(C(C(C)=O)C(C)=O)=O,-2105.066874785538,-2122.46330255627,17.396427770731858,-2104.0096215537164,-2119.06523565941,15.05561410569362,1.057253231821505,3.3980668968597456,2.3408136650382403,10.0,1.0,3.0,10.0,0.0
a_323,322,CC(/C(/C(c1ccccc1)=O)=C(/C)\O)=O,CC(C(C(C)=O)C(c1ccccc1)=O)=O,-3045.1256453743604,-3061.6121783090603,16.48653293469988,-3057.001559449461,-3074.408150423,17.406590973539096,-11.875914075100805,-12.795972113940024,-0.9200580388392154,15.0,1.0,3.0,15.0,1.0
a_324,323,CCOC(/C(/C(C)=O)=C(\C)/O)=O,CCOC(C(C(C)=O)C(C)=O)=O,-2498.854420134377,-2521.08589601938,22.231475885002514,-2512.2680011802413,-2532.10137538214,19.833374201899005,-13.41358104586334,-11.015479362759834,2.398101683103505,12.0,1.0,4.0,12.0,0.0
a_325,324,CC(/C(/C=O)=C(/C)\O)=O,CC(C(C=O)C(C)=O)=O,-1793.6456986066748,-1813.0242186830103,19.378520076335235,-1799.9850549853265,-1816.2234756185198,16.238420633193527,-6.3393563786517015,-3.1992569355099936,3.1400994431417075,9.0,1.0,3.0,9.0,0.0
a_330,329,CCOC(CC#N)=O,CCO/C(/O)=C/C#N,-1578.5702816540015,-1594.74090959137,16.17062793736841,-1555.6471119341193,-1573.9657964447001,18.318684510580624,22.92316971988225,20.775113146670037,-2.148056573212216,8.0,0.0,3.0,8.0,0.0
a_333,332,CCOC(CC(C(C)=O)=O)=O,CCOC(/C=C(/C(C)=O)\O)=O,-2213.905045203074,-2234.45383347297,20.548788269895798,-2205.1799251560924,-2225.93368303214,20.75375787604753,8.725120046981829,8.520150440830092,-0.2049696061517352,11.0,0.0,4.0,11.0,0.0
a_336,335,CC1=NN=C(C)C1,Cc1cc(C)n[nH]1,-1520.3220398274757,-1531.63334971936,11.311309891884319,-1537.9402983147988,-1549.12845037985,11.188152065051101,-17.618258487323143,-17.495100660489925,0.1231578268332214,7.0,0.0,2.0,7.0,1.0
a_337,336,C1C(c2ccccc2)=NN=C1,c1c[nH]nc1-c1ccccc1,-2172.634011786276,-2179.49554669796,6.86153491168443,-2192.735671449936,-2197.72729984355,4.991628393614518,-20.10165966366003,-18.231753145590123,1.8699065180699108,11.0,0.0,2.0,11.0,2.0
a_338,337,CCOc1cc(C)n[nH]1,CCOc1n[nH]c(C)c1,-1926.9798002589466,-1941.60482509103,14.62502483208391,-1928.927944372175,-1945.0794250261101,16.15148065393487,-1.948144113228864,-3.4745999350798233,-1.5264558218509592,9.0,1.0,3.0,9.0,1.0
a_339,338,NC1=NN=CC1,Nc1n[nH]cc1,-1092.19918631122,-1104.4474827963302,12.248296485109904,-1107.1701286260413,-1119.5116478498,12.341519223758723,-14.970942314821286,-15.064165053470106,-0.09322273864881936,6.0,2.0,3.0,6.0,1.0
a_340,339,c1c(cccc2)c2n[nH]1,c1n[nH]c2c1cccc2,-1728.292164539453,-1731.78061594767,3.4884514082166334,-1734.1335276459884,-1736.89038383032,2.7568561843313546,-5.841363106535255,-5.109767882649977,0.7315952238852788,9.0,1.0,2.0,9.0,2.0
a_341,340,C1N=CNC=C1,C1NC=NC=C1,-1226.6093855775705,-1235.67903530399,9.069649726419813,-1226.5777312478815,-1237.47360309668,10.89587184879838,0.03165432968853565,-1.7945677926900316,-1.8262221223785675,6.0,1.0,2.0,6.0,1.0
a_345,344,CC1=NCCN=C(C)C1,CC1=NCCNC(C)=C1,-2116.7446838122696,-2128.32397390354,11.579290091270197,-2119.1524115429024,-2127.8448946781,8.692483135197563,-2.4077277306328138,0.4790792254398184,2.8868069560726326,9.0,0.0,2.0,9.0,1.0
a_350,349,NC1=CC=NC1,Nc1c[nH]cc1,-1228.2400821276865,-1237.7944260741301,9.554343946443398,-1232.7923083333992,-1243.44379586071,10.651487527310794,-4.552226205712714,-5.6493697865801105,-1.097143580867396,6.0,2.0,2.0,6.0,1.0
a_352,351,Nc1cocc1,N=C1C=COC1,-1158.4129527020386,-1170.23246743983,11.819514737791224,-1154.6952667344376,-1166.53864873321,11.843381998772655,3.717685967601483,3.69381870662005,-0.02386726098143299,6.0,2.0,2.0,6.0,1.0
a_353,352,Nc1coc2c1cccc2,N=C1c(cccc2)c2OC1,-1960.315489594331,-1961.8818577062302,1.5663681118990098,-1959.7815735557722,-1967.41827528469,7.6367017289180685,0.5339160385590276,-5.536417578460032,-6.07033361701906,10.0,2.0,2.0,10.0,2.0
a_354,353,Nc1cn(-c2ccccc2)nc1,N=C(C1)C=NN1c1ccccc1,-2352.427826166612,-2361.39592911107,8.968102944458225,-2335.970317635885,-2351.81399272623,15.843675090344732,16.4575085307265,9.581936384839992,-6.875572145886508,12.0,2.0,3.0,12.0,2.0
a_355,354,Nc1conc1,N=C1C=NOC1,-1014.2930031952246,-1027.88814184496,13.595138649735418,-1002.322635682675,-1015.51011049489,13.187474812214987,11.970367512549615,12.378031350070046,0.4076638375204311,6.0,2.0,3.0,6.0,1.0
a_357,356,Nc1ccncc1,N=C1C=CNC=C1,-1410.6573295223914,-1422.57975215199,11.922422629598715,-1391.7291435468771,-1403.90357957069,12.174436023813088,18.92818597551445,18.676172581300076,-0.25201339421437297,7.0,2.0,2.0,7.0,1.0
a_358,357,NNc1ccncc1,NN=C1C=CNC=C1,-1554.2263382538504,-1568.1292286060097,13.902890352159602,-1540.9092488521771,-1554.9534063092901,14.04415745711276,13.317089401673226,13.17582229672007,-0.1412671049531582,8.0,3.0,3.0,8.0,1.0
a_359,358,CC(Nc1ccncc1)=O,CC(N=C1C=CNC=C1)=O,-1986.20595461186,-2003.4071008009,17.2011461890404,-1967.488749390708,-1980.7316811121802,13.242931721472132,18.717205221151744,22.675419688720012,3.958214467568269,10.0,1.0,3.0,10.0,1.0
a_360,359,O=C(c1ccccc1)Nc1ccncc1,O=C(c1ccccc1)N=C1C=CNC=C1,-2939.2963194441345,-2960.81130539382,21.51498594968552,-2923.3034523961487,-2931.0469910479496,7.743538651801827,15.992867047986238,29.764314345869927,13.771447297883695,15.0,1.0,3.0,15.0,2.0
a_361,360,[O-][N+](Nc1ccncc1)=O,[O-][N+](N=C1C=CNC=C1)=O,-1582.0557430926235,-1602.8817376634802,20.82599457085644,-1571.8636777072986,-1578.6121435855898,6.748465878291653,10.192065385325122,24.269594077889906,14.077528692564785,10.0,1.0,5.0,10.0,1.0
a_362,361,Nc1ccnc2ccccc12,N=C1c(cccc2)c2NC=C1,-2207.318543090961,-2193.54226218819,-13.776280902771303,-2194.741078002728,-2197.1609553607395,2.419877358011945,12.577465088233113,-3.618693172550138,-16.19615826078325,11.0,2.0,2.0,11.0,2.0
a_363,362,C(CC1)CCC1Nc1ccnc2c3ncccc3ccc12,C(CC1)CCC1/N=C1\c2ccc(cccn3)c3c2NC=C1,-4524.875146360223,-4481.511866619289,-43.36327974093274,-4514.832570387209,-4478.68454265571,-36.148027731498594,10.042575973014207,2.8273239635800564,-7.215252009434153,21.0,1.0,3.0,21.0,4.0
a_364,363,c(cc1)ccc1Nc1ccnc2c3ncccc3ccc12,c(cc1)ccc1/N=C1\c2ccc(cccn3)c3c2NC=C1,-4121.268551770976,-4083.14244796536,-38.126103805615905,-4116.187553990739,-4067.0866962374103,-49.1008577533289,5.08099778023734,16.055751727950337,10.974753947712998,21.0,1.0,3.0,21.0,4.0
a_365,364,Nc1cnncc1,N=C1C=NNC=C1,-1260.6395357401962,-1274.38900618938,13.749470449184171,-1250.0555359990965,-1263.09501694271,13.039480943613398,10.583999741099431,11.293989246670208,0.7099895055707748,7.0,2.0,3.0,7.0,1.0
a_366,365,Nc1cnnc2ccccc12,N=C1c(cccc2)c2NN=C1,-2056.104202718646,-2045.1809443162601,-10.923258402385953,-2052.8556237137414,-2056.58595045285,3.730326739108477,3.2485790049045136,-11.405006136589918,-14.653585141494432,11.0,2.0,3.0,11.0,2.0
a_367,366,O=C1C=CNC=C1,[O-]c1cc[nH+]cc1,-1338.7056663838464,-1351.93412786059,13.22846147674386,-1338.7058885283036,-1351.9325444184199,13.226655890116264,-0.00022214445766621796,0.0015834421699310044,0.0018055866275972219,7.0,1.0,2.0,7.0,1.0
a_368,367,Nc1c(cccc2)c2nc2ccccc12,N=C1c(cccc2)c2Nc2c1cccc2,-2999.257382234768,-2980.77217738906,-18.485204845708264,-2999.66095783852,-2992.3879572722803,-7.273000566239716,-0.4035756037515057,-11.615779883220055,-11.212204279468553,15.0,2.0,2.0,15.0,3.0
a_369,368,CC(C)C(/C(/C)=N/C)/C(/C)=N/C,CC(C)/C(/C(/C)=N/C)=C(\C)/NC,-3131.188642422542,-3141.7417415087702,10.553099086227578,-3124.7091781558897,-3125.50090298495,0.7917248290596035,6.4794642666520295,16.240838523820006,9.761374257167972,12.0,0.0,2.0,12.0,0.0
a_370,369,CC(C)C(/C(/C)=N/c1ccccc1)/C(/C)=N/c1ccccc1,CC(C)/C(/C(/C)=N/c1ccccc1)=C(\C)/Nc1ccccc1,-5046.352587593673,-5060.3145205468,13.96193295312696,-5037.293408096567,-5049.4908136246295,12.19740552806343,9.059179497106015,10.823706922169551,1.764527425063534,22.0,0.0,2.0,22.0,2.0
a_377,376,CCC(/C(/C1=Nc(cccc2)c2NC1=O)=N\Nc1ccccc1)=O,CCC(/C(/N=N/c1ccccc1)=C1\Nc(cccc2)c2NC1=O)=O,-4612.944726078035,-4615.53300438548,2.5882783074448525,-4603.845726873706,-4598.36250936984,-5.48321750386549,9.098999204329631,17.170495015639972,8.071495811310342,24.0,2.0,6.0,24.0,3.0
a_381,380,CCOC(c1c(N/N=C\C2=Nc(cccc3)c3NC2=O)[nH]nc1)=O,CCOC(c(cn[nH]1)c1/N=N/C=C1/Nc(cccc2)c2NC1=O)=O,-4307.330114390803,-4296.99933243971,-10.330781951092833,-4282.922814513573,-4291.414707844079,8.491893330507082,24.407299877229892,5.5846245956299745,-18.822675281599913,24.0,3.0,9.0,24.0,3.0
a_390,389,Nc(cc1)cc(O)c1/N=N/c(c1ccccc1cc1)c1O,Nc(cc1)cc(O)c1N/N=C(/c(cccc1)c1C=C1)\C1=O,-3969.37362541915,-3941.6362031234703,-27.737422295680066,-3970.692368402376,-3960.21209103401,-10.480277368365476,-1.3187429832255475,-18.57588791054013,-17.257144927314588,21.0,4.0,5.0,21.0,3.0
a_391,390,Nc(cc1)cc(O)c1N/N=C(/c(cccc1)c1C=C1)\C1=O,N=C(C=C/C1=N/Nc(c2ccccc2cc2)c2O)C=C1O,-3970.692365264776,-3960.21068352986,-10.481681734915584,-3947.036768335259,-3928.75859576877,-18.278172566488593,23.65559692951683,31.45208776108984,7.79649083157301,21.0,4.0,5.0,21.0,3.0
a_396,395,CC(CC1=O)=NN1c1ccccc1,Cc(cc1O)nn1-c1ccccc1,-2596.463214118587,-2609.4648410488503,13.001626930262773,-2586.201042704525,-2598.02781419283,11.826771488304985,10.262171414061868,11.437026856019655,1.1748554419577886,13.0,0.0,3.0,13.0,2.0
a_396,396,CC(CC1=O)=NN1c1ccccc1,CC(NN1c2ccccc2)=CC1=O,-2596.463213491067,-2609.4646651108396,13.00145161977298,-2587.510628818079,-2594.89136713006,7.380738311981531,8.952584672988449,14.573297980779898,5.620713307791449,13.0,0.0,3.0,13.0,2.0
a_398,397,Cc(cc1O)nn1-c1ccccc1,CC(NN1c2ccccc2)=CC1=O,-2586.201038939405,-2598.02693450274,11.825895563335054,-2587.5106256804784,-2594.89119119204,7.380565511561599,-1.3095867410734172,3.135743310700036,4.445330051773453,13.0,1.0,3.0,13.0,2.0
a_399,398,CC(C)(C)C(Cc1nc2ccccc2cc1)=O,CC(C)(C)C(/C=C1\Nc(cccc2)c2C=C1)=O,-3789.631479924858,-3778.9318901375,-10.699589787358038,-3788.8599477608736,-3787.5088685584296,-1.3510792024435432,0.7715321639843751,-8.576978420930118,-9.348510584914493,17.0,0.0,2.0,17.0,2.0
a_86,399,O=C(Cc1ncccc1)c1ccccc1,O=C(/C=C1/NC=CC=C1)c1ccccc1,-3056.9872229806065,-3061.53652496094,4.549301980333438,-3040.545792939185,-3053.6126284661304,13.066835526945395,16.44143004142188,7.923896494809925,-8.517533546611958,15.0,0.0,2.0,15.0,2.0
a_401,400,O/C(/c1ccccc1)=C\c1ncccc1,O=C(/C=C1/NC=CC=C1)c1ccccc1,-3040.9243390126435,-3055.3223941337105,14.398055121066589,-3040.545794194225,-3053.61298034217,13.067186147944994,0.3785448184185043,1.7094137915401006,1.3308689731215964,15.0,1.0,2.0,15.0,2.0
a_403,401,O=C(Cc1nc2ccccc2cc1)c1ccccc1,O/C(/c1ccccc1)=C\c1nc2ccccc2cc1,-3854.457689971103,-3832.4842562035496,-21.973433767552706,-3838.284716482612,-3827.75011599123,-10.534600491382207,16.172973488490697,4.734140212320199,-11.438833276170499,19.0,0.0,2.0,19.0,3.0
a_403,402,O=C(Cc1nc2ccccc2cc1)c1ccccc1,O=C(/C=C1/Nc(cccc2)c2C=C1)c1ccccc1,-3854.4576491818707,-3832.4793299390203,-21.97831924285037,-3844.408725148567,-3842.2301668219898,-2.1785583265768764,10.048924033303138,-9.75083688297036,-19.799760916273502,19.0,0.0,2.0,19.0,3.0
a_404,403,O/C(/c1ccccc1)=C\c1nc2ccccc2cc1,O=C(/C=C1/Nc(cccc2)c2C=C1)c1ccccc1,-3838.2847171101316,-3827.7451897266997,-10.53952738343196,-3844.408725148567,-3842.2301668219898,-2.1785583265768764,-6.124008038435023,-14.484977095290105,-8.360969056855083,19.0,1.0,2.0,19.0,3.0
a_85,404,O=C(Cc1ccncc1)c1ccccc1,O=C(/C=C1\C=CN=CC1)c1ccccc1,-3053.983719511204,-3065.67529091733,11.691571406126512,-3024.3977033948845,-3040.91553351881,16.517830123925705,29.58601611631911,24.759757398519927,-4.826258717799192,15.0,0.0,2.0,15.0,2.0
a_406,405,O/C(/c1ccccc1)=C\c1ccncc1,O=C(/C=C1\C=CN=CC1)c1ccccc1,-3040.017046465638,-3054.69148039797,14.674433932331796,-3024.3977096700846,-3040.91623727088,16.518527600795096,15.619336795552954,13.775243127089652,-1.8440936684633016,15.0,1.0,2.0,15.0,2.0
a_91,406,O=C(Cc1ccnc2ccccc12)c1ccccc1,O=C(/C=C1\c(cccc2)c2N=CC1)c1ccccc1,-3850.494597761459,-3829.4134340218297,-21.081163739628664,-3826.808194290716,-3828.0865094833503,1.2783151926341816,23.686403470743247,1.3269245384803978,-22.35947893226285,19.0,0.0,2.0,19.0,3.0
a_408,407,O/C(/c1ccccc1)=C\c1ccnc2ccccc12,O=C(/C=C1\c(cccc2)c2N=CC1)c1ccccc1,-3835.445641326313,-3822.0314266252003,-13.414214701112995,-3826.8082043311797,-3828.0872132354298,1.2790089042505317,8.637436995133157,-6.055786610230371,-14.693223605363526,19.0,1.0,2.0,19.0,3.0
a_410,409,CC/N=C(\CCC1)/CC1=O,CCNC(CCC1)=CC1=O,-2358.807292207478,-2370.98736614892,12.18007394144206,-2362.536804543404,-2375.8710536773,13.334249133896265,-3.729512335925847,-4.883687528380051,-1.154175192454204,10.0,0.0,2.0,10.0,1.0
a_411,410,O=C(CCC1)C/C1=N/Nc1ccccc1,O=C(CCC1)C=C1NNc1ccccc1,-3170.754761379141,-3189.16759388101,18.412832501868703,-3168.292571860589,-3182.55373187486,14.2611600142709,2.462189518551895,6.613862006149702,4.151672487597806,15.0,1.0,3.0,15.0,2.0
a_412,411,CC(C)(C/C(/C1)=N\Nc2ccccc2)CC1=O,CC(C)(C1)CC(NNc2ccccc2)=CC1=O,-3765.873371606631,-3781.4847507915997,15.611379184968884,-3763.6928863574562,-3773.3933613028103,9.700474945353562,2.1804852491750357,8.091389488790355,5.91090423961532,17.0,1.0,3.0,17.0,2.0
a_413,412,CC(C1)=Nc(cccc2)c2NC1=O,CC(Nc(cccc1)c1N1)=CC1=O,-2612.748252581417,-2620.97681750092,8.228564919502787,-2597.200116848728,-2611.67110380575,14.470986957022431,15.548135732689389,9.305713695169745,-6.2424220375196455,13.0,1.0,3.0,13.0,2.0
a_414,413,O=C1NC=CN=CC1,O=C1NC=CNC=C1,-1505.3613914733303,-1518.55095051067,13.18955903733945,-1460.6511401904984,-1486.06381938444,25.41267919394181,44.71025128283235,32.48713112623,-12.223120156602366,8.0,1.0,3.0,8.0,1.0
a_415,414,CC(C1)=Nc(ccnc2)c2NC1=O,CC(Nc(ccnc1)c1N1)=CC1=O,-2483.626655756067,-2491.7283503731896,8.10169461712303,-2467.119707533669,-2484.0889456549303,16.969238121260332,16.506948222397572,7.639404718260267,-8.867543504137302,13.0,1.0,4.0,13.0,2.0
a_416,415,CC(C1)=Nc(nccc2)c2NC1=O,CC(Nc(nccc1)c1N1)=CC1=O,-2483.1787968476056,-2491.43682107589,8.258024228284285,-2468.340609690391,-2487.36948595517,19.028876264779228,14.838187157214634,4.06733512071969,-10.770852036494944,13.0,1.0,4.0,13.0,2.0
a_417,416,CC(C1)=Nc(ncnc2)c2NC1=O,CC(Nc(ncnc1)c1N1)=CC1=O,-2356.71321936268,-2365.86880136533,9.155582002650137,-2356.678314444609,-2373.7186279541897,17.04031350958121,0.03490491807087892,-7.8498265888601955,-7.884731506931075,13.0,1.0,5.0,13.0,2.0
a_418,417,Cc1nnc(N2)n1N=C(C)CC2=O,Cc1nnc(N2)n1NC(C)=CC2=O,-2340.2112167974706,-2355.61337424418,15.402157446709225,-2323.8399166307972,-2341.52760051375,17.687683882952115,16.37130016667288,14.085773730429993,-2.2855264362428898,13.0,1.0,6.0,13.0,2.0
a_419,418,Cc(n1N2)nnc1N=C(C)CC2=O,Cc1nnc(NC(C)=C2)n1NC2=O,-2328.481101650109,-2339.59914388869,11.118042238580527,-2281.780476844271,-2303.45285384557,21.672377001299086,46.70062480583829,36.14629004311973,-10.554334762718554,13.0,1.0,6.0,13.0,2.0
a_420,419,O=C1NCCN=CC1,O=C1NCCNC=C1,-1641.9021092940045,-1655.7697617702,13.867652476195413,-1628.1489515832293,-1643.84609035392,15.697138770690572,13.753157710774984,11.92367141627983,-1.8294862944951549,8.0,1.0,3.0,8.0,1.0
a_421,420,Oc1cc2nc3ccccc3cc2cc1,O=C1C=C2Nc(cccc3)c3C=C2C=C1,-2929.795292625292,-2917.52492273005,-12.270369895241402,-2925.8356562052422,-2927.28701964623,1.4513634409877343,3.959636420049264,-9.762096916179873,-13.721733336229134,15.0,1.0,2.0,15.0,3.0
a_422,421,Oc1cccc2nc3ccccc3cc12,O=C1C2=Cc(cccc3)c3NC2=CC=C1,-2929.2036184010467,-2916.0102723254104,-13.193346075636327,-2925.0628369839837,-2924.70477734297,-0.3580596410138241,4.140781417062498,-8.694505017560004,-12.835286434622505,15.0,1.0,2.0,15.0,3.0
a_423,422,Oc1cc2nc3ccccc3nc2cc1,O=C1C=Cc2nc3ccccc3nc2C1,-2800.10385762245,-2788.97141077693,-11.132446845520008,-2800.4179290917987,-2792.30666780104,-8.111261290758648,-0.31407146934861885,-3.3352570241099784,-3.0211855547613595,15.0,1.0,3.0,15.0,3.0
a_424,423,Cc1c(C)c(O)c(C)c2nc3ccccc3nc12,CC(C1=Nc(cccc2)c2NC1=C1C)=C(C)C1=O,-3694.402985702639,-3679.13140079766,-15.271584904979134,-3692.586751468532,-3693.6367867031395,1.0500352346084585,1.816234234107469,-14.505385905480125,-16.321620139587594,18.0,1.0,3.0,18.0,3.0
a_425,424,Oc1cc2nc3ccccc3nc2cc1O,OC1=CC2=Nc(cccc3)c3NC2=CC1=O,-2898.0378290311573,-2885.5788010119104,-12.459028019247398,-2894.609648117481,-2899.09295211896,4.4833040014787,3.4281809136759875,-13.514151107050113,-16.9423320207261,16.0,2.0,4.0,16.0,3.0
a_428,427,O=C(C1)Nc2c1nccc2,O=C1NC2=CC=CNC2=C1,-1859.4941028962432,-1870.25826373237,10.764160836126848,-1845.0233181931349,-1851.31167441603,6.288356222895117,14.470784703108391,18.946589316340123,4.47580461323173,10.0,1.0,3.0,10.0,2.0
a_429,428,Oc1cc(nccc2)c2n1C1CCCCC1,O=C1N(C2CCCCC2)C2=CC=CNC2=C1,-3494.3073849011757,-3486.1400616116903,-8.167323289485465,-3500.099709305553,-3489.3987855975897,-10.70092370796283,-5.792324404377723,-3.2587239859003603,2.5336004184773633,16.0,1.0,3.0,16.0,3.0
a_432,431,CN1OC(N)=CC1=O,CN(C(C1)=O)OC1=N,-1423.5886210891715,-1439.28533095271,15.696709863538215,-1422.8880195239888,-1439.07948347061,16.191463946621298,0.7006015651829784,0.2058474820998981,-0.4947540830830803,8.0,2.0,4.0,8.0,1.0
a_433,432,CC1=C(N)ONC1=O,Cc1c(N)onc1O,-1426.0008444211526,-1443.6092716739902,17.608427252837146,-1424.4977711151978,-1442.15857473922,17.660803624022265,1.503073305955013,1.450696934769894,-0.052376371185118835,8.0,3.0,4.0,8.0,1.0
a_434,433,Nc1noc(O)c1-c1ccccc1,NC(NOC1=O)=C1c1ccccc1,-2378.632934029216,-2391.1757260026,12.542791973384285,-2383.573967625083,-2398.173836642,14.59986901691718,-4.941033595866884,-6.9981106393997825,-2.0570770435329,13.0,3.0,4.0,13.0,2.0
a_435,434,CCc1c(O)onc1N,CCC1=C(N)NOC1=O,-1717.357111410484,-1735.36623277267,18.00912136218608,-1724.7141404013553,-1741.66076727453,16.946626873174633,-7.357028990871411,-6.294534501859971,1.062494489011442,9.0,3.0,4.0,9.0,1.0
a_436,435,OC(NO1)=CC1=O,OC(ON1)=CC1=O,-1054.8714898101944,-1072.90144413315,18.029954322955746,-1054.9154122870464,-1073.1101066235499,18.194694336503748,-0.043922476852003456,-0.20866249040000184,-0.1647400135479984,7.0,2.0,4.0,7.0,1.0
