key,Unnamed: 0,Smiles_A,Smiles_B,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,heavy_atoms,NHOHs,NOs,hetero_arom_rings,rings
a_319,318,CC(/C=C/O)=O,CC(CC=O)=O,-1222.9226508964105,-1231.58900417883,8.66635328241955,-1229.454068726719,-1239.67036520055,10.216296473830882,-6.531417830308556,-8.081361021719887,-1.5499431914113302,6.0,1.0,2.0,6.0,0.0
a_320,319,CC(/C(/c1ccccc1)=C(/C)\O)=O,CC(C(C(C)=O)c1ccccc1)=O,-2771.1358179351305,-2770.01620049766,-1.1196174374704242,-2766.6197642513953,-2767.8430140883197,1.2232498369253335,4.516053683735663,2.1731864093399054,-2.3428672743957577,13.0,1.0,2.0,13.0,1.0
a_322,321,CC(C(C(C)=O)=C(C)O)=O,CC(C(C(C)=O)C(C)=O)=O,-2087.924691443108,-2095.2900274146,7.365335971492187,-2084.1288131376637,-2095.5366925170897,11.407879379426051,3.7958783054436935,-0.24666510249016935,-4.042543407933864,10.0,1.0,3.0,10.0,0.0
a_323,322,CC(/C(/C(c1ccccc1)=O)=C(/C)\O)=O,CC(C(C(C)=O)C(c1ccccc1)=O)=O,-3019.3491224584877,-3017.63119234671,-1.7179301117771502,-3029.1372288212488,-3032.02784855652,2.8906197352712297,-9.788106362761482,-14.396656209809864,-4.60854984704838,15.0,1.0,3.0,15.0,1.0
a_324,323,CCOC(/C(/C(C)=O)=C(\C)/O)=O,CCOC(C(C(C)=O)C(C)=O)=O,-2476.773222275823,-2484.94805100117,8.174828725346742,-2488.2193784504348,-2497.89620950145,9.676831051015595,-11.446156174611133,-12.94815850027999,-1.5020023256688546,12.0,1.0,4.0,12.0,0.0
a_325,324,CC(/C(/C=O)=C(/C)\O)=O,CC(C(C=O)C(C)=O)=O,-1779.6968812563941,-1789.3932796136899,9.696398357295948,-1783.6191170846434,-1795.2528953328501,11.633778248206227,-3.9222358282495406,-5.85961571915982,-1.9373798909102788,9.0,1.0,3.0,9.0,0.0
a_330,329,CCOC(CC#N)=O,CCO/C(/O)=C/C#N,-1568.238082068549,-1578.74779179815,10.509709729601353,-1547.5122818313885,-1556.6534953858302,9.141213554441492,20.72580023716023,22.09429641232009,1.368496175159862,8.0,0.0,3.0,8.0,0.0
a_333,332,CCOC(CC(C(C)=O)=O)=O,CCOC(/C=C(/C(C)=O)\O)=O,-2193.3043365164176,-2203.83885880576,10.534522289342476,-2188.0322273599704,-2197.46339281521,9.431165455239807,5.272109156447186,6.3754659905498565,1.1033568341026694,11.0,0.0,4.0,11.0,0.0
a_336,335,CC1=NN=C(C)C1,Cc1cc(C)n[nH]1,-1512.0244830821023,-1521.8202307776999,9.795747695597584,-1529.2600845685238,-1540.05620643574,10.796121867216243,-17.235601486421274,-18.235975658039933,-1.0003741716186596,7.0,0.0,2.0,7.0,1.0
a_337,336,C1C(c2ccccc2)=NN=C1,c1c[nH]nc1-c1ccccc1,-2159.4494576443767,-2172.28595855985,12.836500915473607,-2178.9022277086747,-2187.87600235179,8.973774643115119,-19.452770064298424,-15.590043791939936,3.8627262723584863,11.0,0.0,2.0,11.0,2.0
a_338,337,CCOc1cc(C)n[nH]1,CCOc1n[nH]c(C)c1,-1914.2087314467974,-1924.6268062680604,10.41807482126228,-1916.2618193614444,-1926.77025915221,10.508439790765578,-2.053087914646767,-2.143452884150065,-0.0903649695032982,9.0,1.0,3.0,9.0,1.0
a_339,338,NC1=NN=CC1,Nc1n[nH]cc1,-1088.8659784584424,-1097.2647252061,8.39874674765747,-1103.2802706971668,-1112.75246104005,9.472190342883325,-14.414292238724327,-15.48773583395018,-1.0734435952258536,6.0,2.0,3.0,6.0,1.0
a_340,339,c1c(cccc2)c2n[nH]1,c1n[nH]c2c1cccc2,-1719.943937510061,-1731.20600237798,11.26206486791898,-1725.0533390316714,-1736.72236302228,11.669023990608597,-5.10940152161038,-5.5163606442999935,-0.4069591226896137,9.0,1.0,2.0,9.0,2.0
a_341,340,C1N=CNC=C1,C1NC=NC=C1,-1221.617448684402,-1232.1769890379699,10.559540353568082,-1221.8789754599902,-1232.13115718405,10.25218172405971,-0.2615267755882087,0.045831853920162764,0.30735862950837145,6.0,1.0,2.0,6.0,1.0
a_345,344,CC1=NCCN=C(C)C1,CC1=NCCNC(C)=C1,-2101.5530177760493,-2112.0729309746202,10.519913198570519,-2105.624990889633,-2116.4574823434,10.832491453766579,-4.071973113584137,-4.384551368780194,-0.3125782551960583,9.0,0.0,2.0,9.0,1.0
a_350,349,NC1=CC=NC1,Nc1c[nH]cc1,-1223.2600883227844,-1232.391545452,9.131457129215503,-1227.0287489123994,-1236.11791269211,9.089163779710589,-3.7686605896149104,-3.726367240109994,0.042293349504916485,6.0,2.0,2.0,6.0,1.0
a_352,351,Nc1cocc1,N=C1C=COC1,-1151.9716932339888,-1161.7633390244698,9.791645790481198,-1149.6366625898586,-1159.93270393791,10.29604134805163,2.335030644130484,1.8306350865600507,-0.5043955575704331,6.0,2.0,2.0,6.0,1.0
a_353,352,Nc1coc2c1cccc2,N=C1c(cccc2)c2OC1,-1947.4594062688363,-1958.29307399689,10.83366772805357,-1947.2393627737977,-1959.4753774838398,12.236014710042355,0.2200434950386807,-1.1823034869501043,-1.402346981988785,10.0,2.0,2.0,10.0,2.0
a_354,353,Nc1cn(-c2ccccc2)nc1,N=C(C1)C=NN1c1ccccc1,-2338.9883678584274,-2351.41355779523,12.425189936802779,-2324.4414321619024,-2340.82525594234,16.383823780437524,14.546935696524994,10.588301852890254,-3.9586338436347432,12.0,2.0,3.0,12.0,2.0
a_355,354,Nc1conc1,N=C1C=NOC1,-1010.8197300572,-1019.96090252779,9.14117247059005,-1000.338581315972,-1010.8837323191499,10.545151003177919,10.481148741227912,9.07717020864004,-1.4039785325878709,6.0,2.0,3.0,6.0,1.0
a_357,356,Nc1ccncc1,N=C1C=CNC=C1,-1406.1512788403104,-1416.6825736658,10.531294825489796,-1387.9612456281875,-1398.1524296401699,10.191184011982386,18.190033212122444,18.53014402562985,0.34011081350740824,7.0,2.0,2.0,7.0,1.0
a_358,357,NNc1ccncc1,NN=C1C=CNC=C1,-1548.8960943140478,-1558.69807110336,9.80197678931222,-1537.2612904331374,-1545.7112062389301,8.449915805792443,11.63480388091034,12.986864864430116,1.3520609835197774,8.0,3.0,3.0,8.0,1.0
a_359,358,CC(Nc1ccncc1)=O,CC(N=C1C=CNC=C1)=O,-1975.483231670713,-1985.30800492155,9.824773250837096,-1958.4938283649933,-1968.6107831767301,10.116954811736605,16.989403305719634,16.697221744820126,-0.29218156089950753,10.0,1.0,3.0,10.0,1.0
a_360,359,O=C(c1ccccc1)Nc1ccncc1,O=C(c1ccccc1)N=C1C=CNC=C1,-2920.576568033579,-2930.4320876719203,9.855519638340867,-2906.3719575688697,-2910.2701185210803,3.898160952210219,14.204610464709274,20.161969150839926,5.957358686130648,15.0,1.0,3.0,15.0,2.0
a_361,360,[O-][N+](Nc1ccncc1)=O,[O-][N+](N=C1C=CNC=C1)=O,-1575.4614585386526,-1587.3307521117301,11.869293573077355,-1565.7718324521786,-1575.3270288968602,9.555196444681087,9.689626086473707,12.00372321486998,2.31409712839627,10.0,1.0,5.0,10.0,1.0
a_362,361,Nc1ccnc2ccccc12,N=C1c(cccc2)c2NC=C1,-2196.0883079250048,-2205.07834214885,8.990034223845667,-2183.297725354022,-2190.12009178275,6.822366428727946,12.790582570982226,14.958250366099946,2.1676677951177226,11.0,2.0,2.0,11.0,2.0
a_363,362,C(CC1)CCC1Nc1ccnc2c3ncccc3ccc12,C(CC1)CCC1/N=C1\c2ccc(cccn3)c3c2NC=C1,-4486.078106534519,-4450.00805308065,-36.07005345386915,-4476.779988085766,-4443.600742308679,-33.17924577708527,9.298118448753485,6.407310771969605,-2.8908076767838797,21.0,1.0,3.0,21.0,4.0
a_364,363,c(cc1)ccc1Nc1ccnc2c3ncccc3ccc12,c(cc1)ccc1/N=C1\c2ccc(cccn3)c3c2NC=C1,-4094.4364103994153,-4047.9661042203797,-46.47030617903465,-4090.0380418194704,-4024.94285506832,-65.09518675114987,4.398368579944872,23.02324915206009,18.624880572115213,21.0,1.0,3.0,21.0,4.0
a_365,364,Nc1cnncc1,N=C1C=NNC=C1,-1259.094672136305,-1269.38708831231,10.292416176004963,-1249.3259205797265,-1258.68697784841,9.361057268683453,9.768751556578538,10.700110463900046,0.9313589073215098,7.0,2.0,3.0,7.0,1.0
a_366,365,Nc1cnnc2ccccc12,N=C1c(cccc2)c2NN=C1,-2048.1247293401384,-2058.9945419314604,10.869812591321534,-2044.5411376721747,-2052.56664641128,8.025508739105362,3.583591667963674,6.427895520179845,2.8443038522161714,11.0,2.0,3.0,11.0,2.0
a_367,366,O=C1C=CNC=C1,[O-]c1cc[nH+]cc1,-1332.7993192785073,-1343.38310029745,10.583781018942773,-1332.799213854034,-1343.2668932359697,10.467679381936023,0.00010542447330408322,0.11620706148005412,0.11610163700675002,7.0,1.0,2.0,7.0,1.0
a_368,367,Nc1c(cccc2)c2nc2ccccc12,N=C1c(cccc2)c2Nc2c1cccc2,-2981.914833128788,-2973.26455024695,-8.650282881837938,-2979.882830739092,-2977.23441570521,-2.64841503388152,2.0320023896965718,-3.9698654582598474,-6.001867847956419,15.0,2.0,2.0,15.0,3.0
a_369,368,CC(C)C(/C(/C)=N/C)/C(/C)=N/C,CC(C)/C(/C(/C)=N/C)=C(\C)/NC,-3106.2595934968444,-3116.22932126544,9.969727768595476,-3102.9185289782927,-3114.5945051939098,11.675976215617087,3.3410645185513204,1.6348160715297126,-1.7062484470216075,12.0,0.0,2.0,12.0,0.0
a_370,369,CC(C)C(/C(/C)=N/c1ccccc1)/C(/C)=N/c1ccccc1,CC(C)/C(/C(/C)=N/c1ccccc1)=C(\C)/Nc1ccccc1,-5004.488784052851,-4995.88883303725,-8.599951015600709,-4996.702927156013,-4986.95153355363,-9.75139360238336,7.785856896837687,8.937299483620336,1.1514425867826503,22.0,0.0,2.0,22.0,2.0
a_377,376,CCC(/C(/C1=Nc(cccc2)c2NC1=O)=N\Nc1ccccc1)=O,CCC(/C(/N=N/c1ccccc1)=C1\Nc(cccc2)c2NC1=O)=O,-4582.79160714847,-4551.3339250442605,-31.457682104209198,-4574.243312832216,-4541.05808911292,-33.185223719297035,8.548294316251486,10.275835931339316,1.7275416150878302,24.0,2.0,6.0,24.0,3.0
a_381,380,CCOC(c1c(N/N=C\C2=Nc(cccc3)c3NC2=O)[nH]nc1)=O,CCOC(c(cn[nH]1)c1/N=N/C=C1/Nc(cccc2)c2NC1=O)=O,-4280.128623481335,-4256.9202998603205,-23.20832362101555,-4258.383009510826,-4247.23104128396,-11.151968226866302,21.745613970509115,9.689258576359864,-12.056355394149252,24.0,3.0,9.0,24.0,3.0
a_390,389,Nc(cc1)cc(O)c1/N=N/c(c1ccccc1cc1)c1O,Nc(cc1)cc(O)c1N/N=C(/c(cccc1)c1C=C1)\C1=O,-3945.8214841932013,-3935.1127732590294,-10.708710934170997,-3947.2453517056615,-3934.7454146755895,-12.499937030071578,-1.4238675124606743,0.3673585834399091,1.7912260959005837,21.0,4.0,5.0,21.0,3.0
a_391,390,Nc(cc1)cc(O)c1N/N=C(/c(cccc1)c1C=C1)\C1=O,N=C(C=C/C1=N/Nc(c2ccccc2cc2)c2O)C=C1O,-3947.245353588221,-3934.74048841106,-12.504865177161268,-3926.523208694205,-3915.4629596811797,-11.06024901302544,20.72214489401585,19.27752872988003,-1.4446161641358233,21.0,4.0,5.0,21.0,3.0
a_396,395,CC(CC1=O)=NN1c1ccccc1,Cc(cc1O)nn1-c1ccccc1,-2577.563806580773,-2587.93917631359,10.37536973281658,-2567.2283651483513,-2577.46048384647,10.232118698118937,10.335441432422158,10.478692467119801,0.14325103469764144,13.0,0.0,3.0,13.0,2.0
a_396,396,CC(CC1=O)=NN1c1ccccc1,CC(NN1c2ccccc2)=CC1=O,-2577.563806580773,-2587.93952818963,10.375721608856566,-2569.7276703614702,-2573.97726294846,4.249592586990275,7.836136219303626,13.962265241169915,6.126129021866291,13.0,0.0,3.0,13.0,2.0
a_398,397,Cc(cc1O)nn1-c1ccccc1,CC(NN1c2ccccc2)=CC1=O,-2567.228381464016,-2577.46593792505,10.237556461034274,-2569.7276703614702,-2573.97708701044,4.249416648970055,-2.49928889745388,3.488850914610339,5.988139812064219,13.0,1.0,3.0,13.0,2.0
a_399,398,CC(C)(C)C(Cc1nc2ccccc2cc1)=O,CC(C)(C)C(/C=C1\Nc(cccc2)c2C=C1)=O,-3757.1072543489736,-3756.8499093865003,-0.2573449624737805,-3759.9761746755125,-3763.3596160854604,3.3834414099474084,-2.868920326538955,-6.5097066989601435,-3.640786372421189,17.0,0.0,2.0,17.0,2.0
a_86,399,O=C(Cc1ncccc1)c1ccccc1,O=C(/C=C1/NC=CC=C1)c1ccccc1,-3034.59197899841,-3031.42438115172,-3.1675978466901142,-3021.852336535432,-3027.5600785048,5.7077419693678175,12.739642462977828,3.8643026469198967,-8.87533981605793,15.0,0.0,2.0,15.0,2.0
a_401,400,O/C(/c1ccccc1)=C\c1ncccc1,O=C(/C=C1/NC=CC=C1)c1ccccc1,-3021.637738089655,-3031.56829845117,9.930560361514836,-3021.852337162952,-3027.55902287669,5.7066857137378975,-0.2145990732969949,4.009275574479943,4.223874647776938,15.0,1.0,2.0,15.0,2.0
a_403,401,O=C(Cc1nc2ccccc2cc1)c1ccccc1,O/C(/c1ccccc1)=C\c1nc2ccccc2cc1,-3825.6549146193233,-3803.9119219356703,-21.742992683653483,-3812.6527739694147,-3807.1931659879797,-5.4596079814341465,13.002140649909053,-3.281244052310285,-16.283384702219337,19.0,0.0,2.0,19.0,3.0
a_403,402,O=C(Cc1nc2ccccc2cc1)c1ccccc1,O=C(/C=C1/Nc(cccc2)c2C=C1)c1ccccc1,-3825.6549196395563,-3803.9196632085,-21.73525643105586,-3818.73750950388,-3814.5508939379997,-4.1866155658794915,6.917410135676165,-10.631230729500203,-17.548640865176367,19.0,0.0,2.0,19.0,3.0
a_404,403,O/C(/c1ccccc1)=C\c1nc2ccccc2cc1,O=C(/C=C1/Nc(cccc2)c2C=C1)c1ccccc1,-3812.652790912599,-3807.1973885004295,-5.455402412168951,-3818.7375107589205,-3814.55159769007,-4.185913068849459,-6.084719846320696,-7.354209189640187,-1.2694893433194918,19.0,1.0,2.0,19.0,3.0
a_85,404,O=C(Cc1ccncc1)c1ccccc1,O=C(/C=C1\C=CN=CC1)c1ccccc1,-3031.663152462277,-3031.52431394645,-0.13883851582704665,-3004.4640207769426,-3011.6355765389503,7.1715557620068475,27.199131685334123,19.88873740750023,-7.310394277833892,15.0,0.0,2.0,15.0,2.0
a_406,405,O/C(/c1ccccc1)=C\c1ccncc1,O=C(/C=C1\C=CN=CC1)c1ccccc1,-3020.755311915977,-3030.9454778643,10.190165948323283,-3004.464021404463,-3011.6387434232897,7.174722018827198,16.29129051151358,19.306734441009667,3.015443929496086,15.0,1.0,2.0,15.0,2.0
a_91,406,O=C(Cc1ccnc2ccccc12)c1ccccc1,O=C(/C=C1\c(cccc2)c2N=CC1)c1ccccc1,-3821.0747653576855,-3784.7681061001504,-36.306659257535564,-3797.8640133257313,-3783.74379495416,-14.1202183715709,23.210752031954602,1.024311145989941,-22.186440885964657,19.0,0.0,2.0,19.0,3.0
a_408,407,O/C(/c1ccccc1)=C\c1ccnc2ccccc12,O=C(/C=C1\c(cccc2)c2N=CC1)c1ccccc1,-3809.0906945445117,-3794.8852459384498,-14.205448606061509,-3797.8640177184425,-3783.7420355739705,-14.121982144472438,11.226676826069253,11.143210364480183,-0.08346646158906879,19.0,1.0,2.0,19.0,3.0
a_410,409,CC/N=C(\CCC1)/CC1=O,CCNC(CCC1)=CC1=O,-2338.022389013821,-2348.77923783838,10.756848824559256,-2343.629889232073,-2354.21836169239,10.588472460317007,-5.607500218251972,-5.439123854009721,0.1683763642422491,10.0,0.0,2.0,10.0,1.0
a_411,410,O=C(CCC1)C/C1=N/Nc1ccccc1,O=C(CCC1)C=C1NNc1ccccc1,-3145.4183450447,-3158.79998806836,13.381643023660214,-3143.466826092917,-3152.33250649393,8.865680401012469,1.9515189517824183,6.467481574430168,4.5159626226477485,15.0,1.0,3.0,15.0,2.0
a_412,411,CC(C)(C/C(/C1)=N\Nc2ccccc2)CC1=O,CC(C)(C1)CC(NNc2ccccc2)=CC1=O,-3732.1903820768202,-3741.9074934420896,9.71711136526983,-3729.84464582706,-3734.4086632009203,4.564017373860224,2.345736249760648,7.4988302411702525,5.153093991409606,17.0,1.0,3.0,17.0,2.0
a_413,412,CC(C1)=Nc(cccc2)c2NC1=O,CC(Nc(cccc1)c1N1)=CC1=O,-2593.6335575734665,-2597.47325755729,3.839699983823266,-2577.390117228559,-2581.4438965321697,4.053779303611009,16.243440344907413,16.02936102511967,-0.2140793197877429,13.0,1.0,3.0,13.0,2.0
a_414,413,O=C1NC=CN=CC1,O=C1NC=CNC=C1,-1497.8595310503174,-1508.6350837659697,10.775552715652566,-1453.7655969655393,-1467.41087062163,13.645273656090696,44.09393408477808,41.22421314433996,-2.8697209404381283,8.0,1.0,3.0,8.0,1.0
a_415,414,CC(C1)=Nc(ccnc2)c2NC1=O,CC(Nc(ccnc1)c1N1)=CC1=O,-2467.321249338909,-2471.8443632922,4.523113953290704,-2450.237140957513,-2455.3104120289004,5.073271071387354,17.084108381396618,16.533951263299972,-0.5501571180966494,13.0,1.0,4.0,13.0,2.0
a_416,415,CC(C1)=Nc(nccc2)c2NC1=O,CC(Nc(nccc1)c1N1)=CC1=O,-2466.7095325391165,-2472.36355638594,5.654023846823293,-2451.390389459868,-2457.87752366254,6.487134202672223,15.319143079248533,14.486032723399605,-0.8331103558489303,13.0,1.0,4.0,13.0,2.0
a_417,416,CC(C1)=Nc(ncnc2)c2NC1=O,CC(Nc(ncnc1)c1N1)=CC1=O,-2342.560832850441,-2348.70464011837,6.143807267928878,-2343.882514541373,-2346.76457158406,2.882057042686938,-1.3216816909316549,1.9400685343102848,3.26175022524194,13.0,1.0,5.0,13.0,2.0
a_418,417,Cc1nnc(N2)n1N=C(C)CC2=O,Cc1nnc(N2)n1NC(C)=CC2=O,-2324.003623721255,-2329.48376343058,5.480139709325159,-2308.196416724869,-2314.57706290401,6.380646179140968,15.807206996385958,14.906700526570148,-0.9005064698158094,13.0,1.0,6.0,13.0,2.0
a_419,418,Cc(n1N2)nnc1N=C(C)CC2=O,Cc1nnc(NC(C)=C2)n1NC2=O,-2312.343528003897,-2321.38903111942,9.04550311552248,-2266.9077353620073,-2276.8754807738896,9.967745411882786,45.4357926418902,44.51355034552989,-0.9222422963603094,13.0,1.0,6.0,13.0,2.0
a_420,419,O=C1NCCN=CC1,O=C1NCCNC=C1,-1629.9828087628287,-1640.1893945692902,10.206585806461137,-1616.722159740799,-1626.47836881911,9.756209078311029,13.260649022029838,13.711025750179944,0.4503767281501041,8.0,1.0,3.0,8.0,1.0
a_421,420,Oc1cc2nc3ccccc3cc2cc1,O=C1C=C2Nc(cccc3)c3C=C2C=C1,-2911.5508419852226,-2907.76405738,-3.786784605222692,-2908.189390379003,-2912.06151942943,3.8721290504277013,3.3614516062202715,-4.2974620494301226,-7.658913655650394,15.0,1.0,2.0,15.0,3.0
a_422,421,Oc1cccc2nc3ccccc3cc12,O=C1C2=Cc(cccc3)c3NC2=CC=C1,-2910.5977519115772,-2903.5380261662394,-7.059725745337347,-2906.663731759348,-2907.87894490633,1.215213146982478,3.9340201522295497,-4.340918740090274,-8.274938892319824,15.0,1.0,2.0,15.0,3.0
a_423,422,Oc1cc2nc3ccccc3nc2cc1,O=C1C=Cc2nc3ccccc3nc2C1,-2784.911445494709,-2780.8759747137,-4.035470781008826,-2782.4208384292388,-2782.00549679498,-0.4153416342592209,2.4906070654697032,-1.1295220812799016,-3.620129146749605,15.0,1.0,3.0,15.0,3.0
a_424,423,Cc1c(C)c(O)c(C)c2nc3ccccc3nc12,CC(C1=Nc(cccc2)c2NC1=C1C)=C(C)C1=O,-3668.9217469348987,-3652.7195854017605,-16.202161533138682,-3667.6182396725103,-3660.50625024183,-7.1119894306798415,1.3035072623888482,-7.786664840069988,-9.090172102458835,18.0,1.0,3.0,18.0,3.0
a_425,424,Oc1cc2nc3ccccc3nc2cc1O,OC1=CC2=Nc(cccc3)c3NC2=CC1=O,-2880.78299478002,-2873.6046353842103,-7.1783593958102765,-2878.2338288048168,-2881.23014099898,2.9963121941632385,2.5491659752033233,-7.625505614770192,-10.174671589973514,16.0,2.0,4.0,16.0,3.0
a_428,427,O=C(C1)Nc2c1nccc2,O=C1NC2=CC=CNC2=C1,-1847.0144392009304,-1859.4963110548301,12.48187185389952,-1835.8873458431879,-1846.01576410939,10.128418266202287,11.127093357742753,13.480546945439984,2.353453587697232,10.0,1.0,3.0,10.0,2.0
a_429,428,Oc1cc(nccc2)c2n1C1CCCCC1,O=C1N(C2CCCCC2)C2=CC=CNC2=C1,-3460.1401210128133,-3457.5673754677696,-2.5727455450428347,-3468.1311151353807,-3469.2222135911798,1.0910984557995107,-7.990994122567828,-11.654838123410173,-3.663844000842346,16.0,1.0,3.0,16.0,3.0
a_432,431,CN1OC(N)=CC1=O,CN(C(C1)=O)OC1=N,-1415.7792673709775,-1425.1085972665198,9.329329895542513,-1414.2856113583248,-1422.84401105637,8.558399698044923,1.4936560126525364,2.264586210150128,0.7709301974975915,8.0,2.0,4.0,8.0,1.0
a_433,432,CC1=C(N)ONC1=O,Cc1c(N)onc1O,-1417.6756053893475,-1427.20788970793,9.532284318582471,-1415.1510227728686,-1424.4160172551599,9.264994482291511,2.524582616478938,2.791872452769894,0.2672898362909564,8.0,3.0,4.0,8.0,1.0
a_434,433,Nc1noc(O)c1-c1ccccc1,NC(NOC1=O)=C1c1ccccc1,-2360.787418238292,-2366.80144880347,6.014030565178017,-2366.740561422121,-2368.27017938517,1.5296179630490767,-5.95314318382907,-1.4687305817001288,4.484412602128941,13.0,3.0,4.0,13.0,2.0
a_435,434,CCc1c(O)onc1N,CCC1=C(N)NOC1=O,-1704.4875919914716,-1714.12928232641,9.641690334938405,-1712.9279410460904,-1722.40223985069,9.474298804599584,-8.440349054618764,-8.272957524279946,0.16739153033881848,9.0,3.0,4.0,9.0,1.0
a_436,435,OC(NO1)=CC1=O,OC(ON1)=CC1=O,-1047.884296338908,-1057.58296067336,9.698664334452133,-1047.7542100524406,-1057.1928181164699,9.438608064029495,0.13008628646730358,0.3901425568899413,0.2600562704226377,7.0,2.0,4.0,7.0,1.0
a_438,437,Oc1ccncc1,O=C1C=CNC=C1,-1334.3101795633902,-1345.43788042008,11.127700856689902,-1332.7993192785073,-1343.3830123284401,10.583693049932664,1.5108602848829378,2.0548680916401736,0.5440078067572358,7.0,1.0,2.0,7.0,1.0
a_439,438,OC1=CC=NCC1,O=C1C=CNCC1,-1446.3218977509152,-1456.92584438582,10.603946634904787,-1460.571863335888,-1471.1067126154599,10.5348492795722,-14.249965584972642,-14.180868229640055,0.06909735533258754,7.0,1.0,2.0,7.0,1.0
a_440,439,Nc1nccc(O)c1,NC(NC=C1)=CC1=O,-1509.1581983676997,-1519.51913742862,10.360939060920373,-1502.867315917092,-1511.83029412705,8.96297820995801,6.290882450607795,7.688843301570159,1.397960850962363,8.0,3.0,3.0,8.0,1.0
a_441,440,Cc1cc(O)cc(C)n1,CC(NC(C)=C1)=CC1=O,-1929.3804929760065,-1940.44891230692,11.068419330913684,-1928.4686219941477,-1938.31249694353,9.84387494938278,0.9118709818590104,2.136415363389915,1.2245443815309045,9.0,1.0,2.0,9.0,1.0
a_442,441,CCOC(c1cc(O)cc(C(OCC)=O)n1)=O,CCOC(C(NC(C(OCC)=O)=C1)=CC1=O)=O,-3258.576786712031,-3257.55646120409,-1.020325507941379,-3260.6271160192346,-3260.25710979407,-0.3700062251646159,-2.050329307203356,-2.7006485899801187,-0.6503192827767634,17.0,1.0,6.0,17.0,1.0
a_443,442,Nc(cncc1)c1O,NC1=CNC=CC1=O,-1503.3734551134505,-1513.5529032700101,10.179448156559372,-1504.0423835231152,-1513.84971070788,9.807327184764745,-0.6689284096646588,-0.2968074378700294,0.37212097179462944,8.0,3.0,3.0,8.0,1.0
a_444,443,[O-][N+](c(cncc1)c1O)=O,[O-][N+](C1=CNC=CC1=O)=O,-1523.7657801278353,-1535.55518409845,11.789403970614558,-1512.2144617725714,-1523.19149169693,10.977029924358478,11.551318355263904,12.363692401519986,0.8123740462560818,10.0,1.0,5.0,10.0,1.0
a_445,444,Cc1nccc(O)c1,CC(NC=C1)=CC1=O,-1631.845633089822,-1643.0075697558898,11.16193666606796,-1630.6363928894498,-1640.83104052419,10.19464763474025,1.2092402003722782,2.176529231699988,0.9672890313277094,8.0,1.0,2.0,8.0,1.0
a_446,445,Cc(cncc1)c1O,CC1=CNC=CC1=O,-1630.3166115545016,-1641.13840424319,10.821792688688674,-1630.4665452557224,-1641.31715727038,10.850612014657374,-0.1499337012212436,-0.17875302718994135,-0.028819325968697736,8.0,1.0,2.0,8.0,1.0
a_447,446,Oc1cc(-c2ccccc2)ncc1,O=C1C=C(c2ccccc2)NC=C1,-2577.842714591147,-2583.8565345852303,6.013819994082952,-2575.7171360462953,-2584.1021440596,8.385008013304741,2.125578544851578,-0.2456094743702124,-2.3711880192217905,13.0,1.0,2.0,13.0,2.0
a_448,447,Oc(ccnc1)c1-c1ccccc1,O=C1C(c2ccccc2)=CNC=C1,-2574.328666687827,-2581.4219042798104,7.09323759198287,-2574.51847155348,-2578.0606084289,3.5421368754205105,-0.18980486565260435,3.3612958509097552,3.55110071656236,13.0,1.0,2.0,13.0,2.0
a_449,448,CC(c1nccc(O)c1)=O,CC(C(NC=C1)=CC1=O)=O,-1890.0645786192306,-1900.33539587583,10.270817256599457,-1897.065936767724,-1907.9438355027698,10.877898735046301,-7.001358148493183,-7.608439626940026,-0.6070814784468439,10.0,1.0,3.0,10.0,1.0
a_450,449,CC(c(cncc1)c1O)=O,CC(C1=CNC=CC1=O)=O,-1891.3125955774594,-1899.51411720365,8.20152162619047,-1896.1911224930536,-1906.3850246553898,10.193902162336373,-4.878526915594193,-6.870907451740094,-1.9923805361459015,10.0,1.0,3.0,10.0,1.0
a_451,450,COC(c1nccc(O)c1)=O,COC(C(NC=C1)=CC1=O)=O,-2000.0956248466587,-2009.8909446110897,9.795319764431724,-2000.5796725927398,-2009.13282768768,8.553155094939939,-0.48404774608184203,0.7581169234099434,1.2421646694917854,11.0,1.0,4.0,11.0,1.0
a_452,451,COC(c(cncc1)c1O)=O,COC(C1=CNC=CC1=O)=O,-2010.4077637023317,-2019.3989870279897,8.991223325657984,-1998.8620598285013,-2009.7716586342801,10.909598805778387,11.545703873830464,9.62732839371006,-1.9183754801204032,11.0,1.0,4.0,11.0,1.0
a_453,452,CC(Nc1nccc(O)c1)=O,CC(NC(NC=C1)=CC1=O)=O,-2076.6900029836065,-2086.7186790102696,10.028676026663561,-2078.02338553752,-2087.45585930943,9.432473771909828,-1.3333825539134525,-0.7371802991597178,0.5962022547537345,11.0,2.0,4.0,11.0,1.0
a_454,453,CC(Nc(cncc1)c1O)=O,CC(NC1=CNC=CC1=O)=O,-2078.544416570104,-2087.80175345457,9.257336884465984,-2080.6393034111866,-2089.57520868499,8.935905273803199,-2.0948868410823707,-1.773455230419586,0.3214316106627848,11.0,2.0,4.0,11.0,1.0
a_455,454,COc1nccc(O)c1,COC(NC=C1)=CC1=O,-1728.2115441502497,-1739.7419872405098,11.530443090260633,-1722.5909405467685,-1733.0297758817999,10.438835335031628,5.620603603480959,6.712211358709965,1.0916077552290062,9.0,1.0,3.0,9.0,1.0
